date,flag,geartype,effort
2014-11-28,GBR,set_longlines,25.9713
2014-11-28,JPN,drifting_longlines,1917.8511
2014-11-28,KOR,drifting_longlines,1637.0413
2014-11-28,KOR,set_longlines,136.9755
2014-11-28,MOZ,drifting_longlines,30.2933
2014-11-28,MUS,drifting_longlines,26.2703
2014-11-28,MYS,drifting_longlines,76.391
2014-11-28,NCL,drifting_longlines,194.5772
2014-11-28,NZL,set_longlines,23.8974
2014-11-28,OMN,drifting_longlines,11.7307
2014-11-28,PAN,drifting_longlines,24.8575
2014-11-28,PRT,drifting_longlines,207.989
2014-11-28,PYF,drifting_longlines,25.6297
2014-11-28,REU,drifting_longlines,23.6678
2014-11-28,RUS,set_longlines,49.5439
2014-11-28,SYC,drifting_longlines,35.784
2014-11-28,THA,drifting_longlines,25.1254
2014-11-28,TWN,drifting_longlines,2741.4708
2014-11-28,UKR,set_longlines,47.1658
2014-11-28,URY,set_longlines,39.6863
2014-11-28,VUT,drifting_longlines,48.2626
2014-11-28,ZAF,drifting_longlines,165.7386
2014-11-28,ZAF,set_longlines,48.1693
2014-11-28,,drifting_longlines,47.6186
2014-11-28,,set_longlines,20.4726
2014-11-29,ARG,set_longlines,48.1705
2014-11-29,AUS,drifting_longlines,225.5871
2014-11-29,AUS,set_longlines,77.3361
2014-11-29,BLZ,drifting_longlines,47.3651
2014-11-29,CHL,set_longlines,142.8772
2014-11-29,CHN,drifting_longlines,1664.1503
2014-11-29,ECU,drifting_longlines,48.2223
2014-11-29,ESP,drifting_longlines,1251.339
2014-11-29,ESP,set_longlines,26.9181
2014-11-29,FJI,drifting_longlines,188.4355
2014-11-29,FRA,drifting_longlines,162.552
2014-11-29,FRA,set_longlines,167.1107
2014-11-29,GBR,drifting_longlines,23.7186
2014-11-29,GBR,set_longlines,24.1399
2014-11-29,JPN,drifting_longlines,1863.3545
2014-11-29,KOR,drifting_longlines,1632.5251
2014-11-29,KOR,set_longlines,120.9309
2014-11-29,MOZ,drifting_longlines,9.1911
2014-11-29,MUS,drifting_longlines,24.7396
2014-11-29,MYS,drifting_longlines,72.816
2014-11-29,NCL,drifting_longlines,225.7224
2014-11-29,NZL,set_longlines,23.1649
2014-11-29,PAN,drifting_longlines,23.3581
2014-11-29,PRT,drifting_longlines,217.9659
2014-11-29,PYF,drifting_longlines,24.0667
2014-11-29,REU,drifting_longlines,24.3631
2014-11-29,RUS,set_longlines,46.2912
2014-11-29,SYC,drifting_longlines,23.6468
2014-11-29,THA,drifting_longlines,4.6572
2014-11-29,TWN,drifting_longlines,2411.3732
2014-11-29,UKR,set_longlines,47.2443
2014-11-29,URY,set_longlines,23.9716
2014-11-29,VUT,drifting_longlines,48.8591
2014-11-29,ZAF,drifting_longlines,199.9551
2014-11-29,ZAF,set_longlines,47.6027
2014-11-29,,drifting_longlines,48.1847
2014-11-29,,set_longlines,26.5322
2014-11-30,ARG,set_longlines,47.7582
2014-11-30,AUS,drifting_longlines,218.4166
2014-11-30,AUS,set_longlines,79.5051
2014-11-30,BLZ,drifting_longlines,24.0439
2014-11-30,CHL,set_longlines,144.5413
2014-11-30,CHN,drifting_longlines,1637.1532
2014-11-30,ECU,drifting_longlines,48.229
2014-11-30,ESP,drifting_longlines,1242.6939
2014-11-30,ESP,set_longlines,24.7564
2014-11-30,FJI,drifting_longlines,192.9141
2014-11-30,FRA,drifting_longlines,165.9227
2014-11-30,FRA,set_longlines,166.4011
2014-11-30,GBR,drifting_longlines,23.5174
2014-11-30,GBR,set_longlines,21.424
2014-11-30,JPN,drifting_longlines,1873.2929
2014-11-30,KOR,drifting_longlines,1615.4736
2014-11-30,KOR,set_longlines,122.0367
2014-11-30,MOZ,drifting_longlines,32.8261
2014-11-30,MUS,drifting_longlines,12.2073
2014-11-30,MYS,drifting_longlines,94.2036
2014-11-30,NCL,drifting_longlines,176.7312
2014-11-30,NZL,set_longlines,24.4837
2014-11-30,PAN,drifting_longlines,25.504
2014-11-30,PRT,drifting_longlines,214.0294
2014-11-30,PYF,drifting_longlines,24.0257
2014-11-30,REU,drifting_longlines,23.1969
2014-11-30,RUS,set_longlines,49.639
2014-11-30,SYC,drifting_longlines,46.6857
2014-11-30,TWN,drifting_longlines,2476.0178
2014-11-30,UKR,set_longlines,48.7268
2014-11-30,URY,set_longlines,23.6618
2014-11-30,VUT,drifting_longlines,47.5087
2014-11-30,ZAF,drifting_longlines,207.1826
2014-11-30,ZAF,set_longlines,24.6735
2014-11-30,,drifting_longlines,52.4639
2014-11-30,,set_longlines,20.3576
2014-12-01,ARG,set_longlines,47.9889
2014-12-01,AUS,drifting_longlines,204.9289
2014-12-01,AUS,set_longlines,55.6074
2014-12-01,BLZ,drifting_longlines,23.3981
2014-12-01,CHL,set_longlines,141.7555
2014-12-01,CHN,drifting_longlines,1596.6838
2014-12-01,ECU,drifting_longlines,48.1895
2014-12-01,ESP,drifting_longlines,1189.2654
2014-12-01,ESP,set_longlines,23.1453
2014-12-01,FJI,drifting_longlines,208.4568
2014-12-01,FRA,drifting_longlines,173.7849
2014-12-01,FRA,set_longlines,168.8041
2014-12-01,GBR,drifting_longlines,23.7018
2014-12-01,GBR,set_longlines,26.4236
2014-12-01,JPN,drifting_longlines,1898.2788
2014-12-01,KOR,drifting_longlines,1575.7536
2014-12-01,KOR,set_longlines,132.8105
2014-12-01,MOZ,drifting_longlines,21.5444
2014-12-01,MUS,drifting_longlines,33.93
2014-12-01,MYS,drifting_longlines,95.6791
2014-12-01,NCL,drifting_longlines,160.1394
2014-12-01,NZL,set_longlines,23.3871
2014-12-01,OMN,drifting_longlines,0.0497
2014-12-01,PAN,drifting_longlines,25.4559
2014-12-01,PRT,drifting_longlines,218.7152
2014-12-01,PYF,drifting_longlines,23.9231
2014-12-01,REU,drifting_longlines,23.0605
2014-12-01,RUS,set_longlines,46.1885
2014-12-01,SYC,drifting_longlines,109.4416
2014-12-01,TWN,drifting_longlines,2355.0799
2014-12-01,UKR,set_longlines,47.0531
2014-12-01,URY,set_longlines,23.7196
2014-12-01,VUT,drifting_longlines,48.945
2014-12-01,ZAF,drifting_longlines,227.1955
2014-12-01,ZAF,set_longlines,44.0352
2014-12-01,,drifting_longlines,40.9015
2014-12-01,,set_longlines,9.0726
2014-12-02,ARG,set_longlines,47.574
2014-12-02,AUS,drifting_longlines,220.9771
2014-12-02,AUS,set_longlines,79.6397
2014-12-02,BLZ,drifting_longlines,24.5067
2014-12-02,CHL,set_longlines,170.259
2014-12-02,CHN,drifting_longlines,1585.0394
2014-12-02,ECU,drifting_longlines,47.5721
2014-12-02,ESP,drifting_longlines,1207.8036
2014-12-02,ESP,set_longlines,24.7846
2014-12-02,FJI,drifting_longlines,188.8414
2014-12-02,FRA,drifting_longlines,183.8367
2014-12-02,FRA,set_longlines,166.4171
2014-12-02,GBR,drifting_longlines,23.4497
2014-12-02,GBR,set_longlines,23.6709
2014-12-02,JPN,drifting_longlines,1900.3536
2014-12-02,KOR,drifting_longlines,1511.5767
2014-12-02,KOR,set_longlines,142.4006
2014-12-02,MOZ,drifting_longlines,25.1108
2014-12-02,MUS,drifting_longlines,24.3358
2014-12-02,MYS,drifting_longlines,124.2497
2014-12-02,NCL,drifting_longlines,200.0414
2014-12-02,NZL,set_longlines,23.3121
2014-12-02,OMN,drifting_longlines,24.898
2014-12-02,PAN,drifting_longlines,23.9893
2014-12-02,PRT,drifting_longlines,215.3108
2014-12-02,PYF,drifting_longlines,24.0499
2014-12-02,REU,drifting_longlines,24.5067
2014-12-02,RUS,set_longlines,49.648
2014-12-02,SYC,drifting_longlines,94.3092
2014-12-02,TWN,drifting_longlines,2576.9784
2014-12-02,UKR,set_longlines,48.8291
2014-12-02,URY,set_longlines,24.6833
2014-12-02,VUT,drifting_longlines,50.4982
2014-12-02,ZAF,drifting_longlines,104.7625
2014-12-02,ZAF,set_longlines,63.5296
2014-12-02,,drifting_longlines,44.288
2014-12-03,ARG,set_longlines,48.704
2014-12-03,AUS,drifting_longlines,219.6678
2014-12-03,AUS,set_longlines,62.317
2014-12-03,BLZ,drifting_longlines,22.0603
2014-12-03,CHL,set_longlines,146.8051
2014-12-03,CHN,drifting_longlines,1533.275
2014-12-03,ECU,drifting_longlines,48.2703
2014-12-03,ESP,drifting_longlines,1194.1369
2014-12-03,ESP,set_longlines,23.2665
2014-12-03,FJI,drifting_longlines,274.5285
2014-12-03,FRA,drifting_longlines,174.0524
2014-12-03,FRA,set_longlines,147.4548
2014-12-03,GBR,drifting_longlines,23.6769
2014-12-03,GBR,set_longlines,24.4964
2014-12-03,JPN,drifting_longlines,1841.0329
2014-12-03,KOR,drifting_longlines,1613.2173
2014-12-03,KOR,set_longlines,138.3072
2014-12-03,MOZ,drifting_longlines,25.6833
2014-12-03,MUS,drifting_longlines,25.3874
2014-12-03,MYS,drifting_longlines,56.9809
2014-12-03,NCL,drifting_longlines,198.9285
2014-12-03,NZL,drifting_longlines,4.1637
2014-12-03,NZL,set_longlines,40.1746
2014-12-03,OMN,drifting_longlines,11.7768
2014-12-03,PAN,drifting_longlines,21.8492
2014-12-03,PRT,drifting_longlines,212.0214
2014-12-03,PYF,drifting_longlines,24.003
2014-12-03,REU,drifting_longlines,23.7202
2014-12-03,RUS,set_longlines,46.7843
2014-12-03,SYC,drifting_longlines,74.5467
2014-12-03,TWN,drifting_longlines,2657.0492
2014-12-03,UKR,set_longlines,47.3273
2014-12-03,URY,set_longlines,24.0354
2014-12-03,VUT,drifting_longlines,48.8954
2014-12-03,ZAF,drifting_longlines,90.0201
2014-12-03,ZAF,set_longlines,41.2001
2014-12-03,,drifting_longlines,41.1517
2014-12-03,,set_longlines,21.4396
2014-12-04,ARG,set_longlines,47.8287
2014-12-04,AUS,drifting_longlines,198.6795
2014-12-04,AUS,set_longlines,90.3009
2014-12-04,BLZ,drifting_longlines,25.0658
2014-12-04,CHL,set_longlines,164.3953
2014-12-04,CHN,drifting_longlines,1560.2088
2014-12-04,ECU,drifting_longlines,48.1204
2014-12-04,ESP,drifting_longlines,1198.5213
2014-12-04,ESP,set_longlines,24.6539
2014-12-04,FJI,drifting_longlines,231.2327
2014-12-04,FRA,drifting_longlines,165.7896
2014-12-04,FRA,set_longlines,141.8554
2014-12-04,GBR,drifting_longlines,27.4493
2014-12-04,GBR,set_longlines,26.1988
2014-12-04,JPN,drifting_longlines,1907.3064
2014-12-04,KOR,drifting_longlines,1588.1846
2014-12-04,KOR,set_longlines,137.064
2014-12-04,MOZ,drifting_longlines,27.3355
2014-12-04,MUS,drifting_longlines,21.9325
2014-12-04,MYS,drifting_longlines,46.6268
2014-12-04,NCL,drifting_longlines,204.4897
2014-12-04,NZL,drifting_longlines,11.0145
2014-12-04,NZL,set_longlines,13.72
2014-12-04,OMN,drifting_longlines,23.369
2014-12-04,PAN,drifting_longlines,26.0077
2014-12-04,PRT,drifting_longlines,215.6954
2014-12-04,PYF,drifting_longlines,23.9723
2014-12-04,REU,drifting_longlines,23.4293
2014-12-04,RUS,set_longlines,49.0556
2014-12-04,SYC,drifting_longlines,47.0178
2014-12-04,TWN,drifting_longlines,2691.4362
2014-12-04,UKR,set_longlines,48.8263
2014-12-04,URY,set_longlines,23.1408
2014-12-04,VUT,drifting_longlines,44.1286
2014-12-04,ZAF,drifting_longlines,108.4686
2014-12-04,ZAF,set_longlines,23.243
2014-12-04,,drifting_longlines,24.8692
2014-12-04,,set_longlines,24.5026
2014-12-05,ARG,set_longlines,48.0263
2014-12-05,AUS,drifting_longlines,225.728
2014-12-05,AUS,set_longlines,54.8235
2014-12-05,BLZ,drifting_longlines,23.6018
2014-12-05,CHL,set_longlines,169.1756
2014-12-05,CHN,drifting_longlines,1580.9325
2014-12-05,ECU,drifting_longlines,47.6785
2014-12-05,ESP,drifting_longlines,1193.8742
2014-12-05,ESP,set_longlines,23.5744
2014-12-05,FJI,drifting_longlines,252.6827
2014-12-05,FRA,drifting_longlines,114.7505
2014-12-05,FRA,set_longlines,153.9316
2014-12-05,GBR,drifting_longlines,20.1516
2014-12-05,GBR,set_longlines,22.113
2014-12-05,JPN,drifting_longlines,1814.4931
2014-12-05,KOR,drifting_longlines,1492.167
2014-12-05,KOR,set_longlines,121.3314
2014-12-05,MOZ,drifting_longlines,25.1049
2014-12-05,MUS,drifting_longlines,22.0491
2014-12-05,MYS,drifting_longlines,73.6474
2014-12-05,NCL,drifting_longlines,194.6841
2014-12-05,NZL,set_longlines,34.5119
2014-12-05,OMN,drifting_longlines,6.7677
2014-12-05,PAN,drifting_longlines,23.1572
2014-12-05,PRT,drifting_longlines,215.4563
2014-12-05,PYF,drifting_longlines,23.9756
2014-12-05,REU,drifting_longlines,23.3851
2014-12-05,RUS,set_longlines,47.3809
2014-12-05,SYC,drifting_longlines,61.0655
2014-12-05,THA,drifting_longlines,0.0083
2014-12-05,TWN,drifting_longlines,2686.1358
2014-12-05,UKR,set_longlines,47.4548
2014-12-05,URY,set_longlines,38.1948
2014-12-05,VUT,drifting_longlines,48.7352
2014-12-05,ZAF,drifting_longlines,135.1196
2014-12-05,ZAF,set_longlines,23.3466
2014-12-05,,drifting_longlines,27.1676
2014-12-05,,set_longlines,17.5627
2014-12-06,ARG,set_longlines,46.5878
2014-12-06,AUS,drifting_longlines,184.7309
2014-12-06,AUS,set_longlines,63.5342
2014-12-06,BLZ,drifting_longlines,22.3439
2014-12-06,CHL,set_longlines,166.4974
2014-12-06,CHN,drifting_longlines,1637.6896
2014-12-06,ECU,drifting_longlines,46.9082
2014-12-06,ESP,drifting_longlines,1182.6759
2014-12-06,ESP,set_longlines,24.3649
2014-12-06,FJI,drifting_longlines,214.4396
2014-12-06,FRA,drifting_longlines,119.2775
2014-12-06,FRA,set_longlines,165.9838
2014-12-06,GBR,drifting_longlines,27.7629
2014-12-06,GBR,set_longlines,25.4485
2014-12-06,JPN,drifting_longlines,1907.5061
2014-12-06,KOR,drifting_longlines,1504.0499
2014-12-06,KOR,set_longlines,127.8239
2014-12-06,MOZ,drifting_longlines,27.4477
2014-12-06,MUS,drifting_longlines,25.1279
2014-12-06,MYS,drifting_longlines,111.3847
2014-12-06,NCL,drifting_longlines,194.3981
2014-12-06,NZL,drifting_longlines,3.8838
2014-12-06,NZL,set_longlines,24.3121
2014-12-06,PAN,drifting_longlines,22.0414
2014-12-06,PRT,drifting_longlines,218.9328
2014-12-06,PYF,drifting_longlines,24.0682
2014-12-06,REU,drifting_longlines,23.1853
2014-12-06,RUS,set_longlines,48.4583
2014-12-06,SYC,drifting_longlines,99.3774
2014-12-06,THA,drifting_longlines,42.0562
2014-12-06,TWN,drifting_longlines,2524.923
2014-12-06,UKR,set_longlines,48.857
2014-12-06,URY,set_longlines,37.7238
2014-12-06,VUT,drifting_longlines,49.8606
2014-12-06,ZAF,drifting_longlines,165.9413
2014-12-06,ZAF,set_longlines,48.6648
2014-12-06,,drifting_longlines,33.7427
2014-12-06,,set_longlines,10.5827
2014-12-07,ARG,set_longlines,49.2912
2014-12-07,AUS,drifting_longlines,207.659
2014-12-07,AUS,set_longlines,84.2574
2014-12-07,BLZ,drifting_longlines,36.4198
2014-12-07,CHL,set_longlines,167.635
2014-12-07,CHN,drifting_longlines,1591.1823
2014-12-07,ECU,drifting_longlines,48.5178
2014-12-07,ESP,drifting_longlines,1190.9874
2014-12-07,ESP,set_longlines,23.8625
2014-12-07,FJI,drifting_longlines,228.6244
2014-12-07,FRA,drifting_longlines,120.4877
2014-12-07,FRA,set_longlines,162.6116
2014-12-07,GBR,drifting_longlines,19.8947
2014-12-07,GBR,set_longlines,23.8574
2014-12-07,JPN,drifting_longlines,1785.8513
2014-12-07,KOR,drifting_longlines,1449.9979
2014-12-07,KOR,set_longlines,120.2274
2014-12-07,MOZ,drifting_longlines,24.0713
2014-12-07,MUS,drifting_longlines,14.3144
2014-12-07,MYS,drifting_longlines,68.2393
2014-12-07,NCL,drifting_longlines,217.2706
2014-12-07,NZL,drifting_longlines,24.8778
2014-12-07,NZL,set_longlines,23.8793
2014-12-07,OMN,drifting_longlines,5.4336
2014-12-07,PAN,drifting_longlines,26.541
2014-12-07,PRT,drifting_longlines,210.8123
2014-12-07,PYF,drifting_longlines,23.9614
2014-12-07,REU,drifting_longlines,24.4162
2014-12-07,RUS,set_longlines,47.8366
2014-12-07,SYC,drifting_longlines,87.5331
2014-12-07,THA,drifting_longlines,24.0095
2014-12-07,TWN,drifting_longlines,2597.5151
2014-12-07,UKR,set_longlines,47.3514
2014-12-07,URY,set_longlines,22.8299
2014-12-07,VUT,drifting_longlines,46.3844
2014-12-07,ZAF,drifting_longlines,198.7747
2014-12-07,ZAF,set_longlines,24.9183
2014-12-07,,drifting_longlines,37.8976
2014-12-07,,set_longlines,45.1086
2014-12-08,ARG,set_longlines,47.523
2014-12-08,AUS,drifting_longlines,199.0997
2014-12-08,AUS,set_longlines,107.7461
2014-12-08,BLZ,drifting_longlines,39.3932
2014-12-08,CHL,set_longlines,169.8544
2014-12-08,CHN,drifting_longlines,1542.4497
2014-12-08,ECU,drifting_longlines,47.2019
2014-12-08,ESP,drifting_longlines,1195.7156
2014-12-08,ESP,set_longlines,24.0334
2014-12-08,FJI,drifting_longlines,217.0402
2014-12-08,FRA,drifting_longlines,126.0742
2014-12-08,FRA,set_longlines,142.2287
2014-12-08,GBR,drifting_longlines,28.0482
2014-12-08,GBR,set_longlines,23.9909
2014-12-08,JPN,drifting_longlines,1882.2891
2014-12-08,KOR,drifting_longlines,1486.5355
2014-12-08,KOR,set_longlines,124.0098
2014-12-08,MOZ,drifting_longlines,23.8694
2014-12-08,MUS,drifting_longlines,32.1907
2014-12-08,MYS,drifting_longlines,97.3339
2014-12-08,NCL,drifting_longlines,223.1861
2014-12-08,NZL,drifting_longlines,24.2791
2014-12-08,NZL,set_longlines,24.045
2014-12-08,OMN,drifting_longlines,27.6383
2014-12-08,PAN,drifting_longlines,21.6836
2014-12-08,PRT,drifting_longlines,220.9282
2014-12-08,PYF,drifting_longlines,23.9806
2014-12-08,REU,drifting_longlines,23.4075
2014-12-08,RUS,set_longlines,48.1122
2014-12-08,SYC,drifting_longlines,71.6387
2014-12-08,THA,drifting_longlines,24.1336
2014-12-08,TWN,drifting_longlines,2698.2472
2014-12-08,UKR,set_longlines,47.332
2014-12-08,URY,set_longlines,24.7837
2014-12-08,VUT,drifting_longlines,46.9324
2014-12-08,ZAF,drifting_longlines,148.8383
2014-12-08,ZAF,set_longlines,29.2647
2014-12-08,,drifting_longlines,47.3156
2014-12-08,,set_longlines,23.8002
2014-12-09,ARG,set_longlines,42.0564
2014-12-09,AUS,drifting_longlines,238.8314
2014-12-09,AUS,set_longlines,85.1978
2014-12-09,BLZ,drifting_longlines,54.6149
2014-12-09,CHL,set_longlines,167.7507
2014-12-09,CHN,drifting_longlines,1607.7094
2014-12-09,ECU,drifting_longlines,47.5819
2014-12-09,ESP,drifting_longlines,1211.4243
2014-12-09,ESP,set_longlines,24.193
2014-12-09,FJI,drifting_longlines,239.2518
2014-12-09,FRA,drifting_longlines,152.8692
2014-12-09,FRA,set_longlines,154.7213
2014-12-09,GBR,drifting_longlines,20.1637
2014-12-09,GBR,set_longlines,24.1627
2014-12-09,JPN,drifting_longlines,1780.1869
2014-12-09,KOR,drifting_longlines,1426.3263
2014-12-09,KOR,set_longlines,121.938
2014-12-09,MOZ,drifting_longlines,24.163
2014-12-09,MUS,drifting_longlines,24.1373
2014-12-09,MYS,drifting_longlines,104.4693
2014-12-09,NCL,drifting_longlines,195.6477
2014-12-09,NZL,drifting_longlines,23.9113
2014-12-09,NZL,set_longlines,24.1485
2014-12-09,OMN,drifting_longlines,1.4861
2014-12-09,PAN,drifting_longlines,23.3045
2014-12-09,PRT,drifting_longlines,216.9972
2014-12-09,PYF,drifting_longlines,23.8575
2014-12-09,REU,drifting_longlines,27.7131
2014-12-09,RUS,set_longlines,48.3436
2014-12-09,SYC,drifting_longlines,111.0397
2014-12-09,THA,drifting_longlines,23.013
2014-12-09,TWN,drifting_longlines,2801.0113
2014-12-09,UKR,set_longlines,48.9538
2014-12-09,URY,set_longlines,28.9652
2014-12-09,VUT,drifting_longlines,50.0422
2014-12-09,ZAF,drifting_longlines,151.9013
2014-12-09,ZAF,set_longlines,23.2984
2014-12-09,,drifting_longlines,48.7649
2014-12-09,,set_longlines,24
2014-12-10,ARG,set_longlines,54.7094
2014-12-10,AUS,drifting_longlines,223.3121
2014-12-10,AUS,set_longlines,63.6498
2014-12-10,BLZ,drifting_longlines,24.9193
2014-12-10,CHL,set_longlines,168.3956
2014-12-10,CHN,drifting_longlines,1466.4107
2014-12-10,ECU,drifting_longlines,48.2739
2014-12-10,ESP,drifting_longlines,1197.5862
2014-12-10,ESP,set_longlines,23.4854
2014-12-10,FJI,drifting_longlines,213.3829
2014-12-10,FRA,drifting_longlines,145.5838
2014-12-10,FRA,set_longlines,138.1856
2014-12-10,GBR,drifting_longlines,27.7719
2014-12-10,GBR,set_longlines,21.4097
2014-12-10,JPN,drifting_longlines,1840.6959
2014-12-10,KOR,drifting_longlines,1479.1528
2014-12-10,KOR,set_longlines,142.4619
2014-12-10,MOZ,drifting_longlines,15.4636
2014-12-10,MUS,drifting_longlines,23.6019
2014-12-10,MYS,drifting_longlines,71.5265
2014-12-10,NCL,drifting_longlines,172.7574
2014-12-10,NZL,drifting_longlines,23.3491
2014-12-10,NZL,set_longlines,24.0872
2014-12-10,OMN,drifting_longlines,27.5115
2014-12-10,PAN,drifting_longlines,25.9992
2014-12-10,PRT,drifting_longlines,222.7227
2014-12-10,PYF,drifting_longlines,24.1707
2014-12-10,REU,drifting_longlines,23.2017
2014-12-10,RUS,set_longlines,47.4689
2014-12-10,SYC,drifting_longlines,91.9436
2014-12-10,THA,drifting_longlines,23.5318
2014-12-10,TWN,drifting_longlines,2654.554
2014-12-10,UKR,set_longlines,47.2885
2014-12-10,URY,set_longlines,23.6399
2014-12-10,VUT,drifting_longlines,32.2378
2014-12-10,ZAF,drifting_longlines,171.3337
2014-12-10,ZAF,set_longlines,29.8549
2014-12-10,,drifting_longlines,46.5585
2014-12-10,,set_longlines,17.7518
2014-12-11,ARG,set_longlines,47.9061
2014-12-11,AUS,drifting_longlines,252.4713
2014-12-11,AUS,set_longlines,85.3412
2014-12-11,BLZ,drifting_longlines,23.2936
2014-12-11,CHL,set_longlines,168.078
2014-12-11,CHN,drifting_longlines,1523.9686
2014-12-11,ECU,drifting_longlines,49.666
2014-12-11,ESP,drifting_longlines,1170.2866
2014-12-11,ESP,set_longlines,23.1632
2014-12-11,FJI,drifting_longlines,194.16
2014-12-11,FRA,drifting_longlines,146.8307
2014-12-11,FRA,set_longlines,151.2152
2014-12-11,GBR,drifting_longlines,23.1708
2014-12-11,GBR,set_longlines,27.171
2014-12-11,JPN,drifting_longlines,1880.7686
2014-12-11,KOR,drifting_longlines,1432.5084
2014-12-11,KOR,set_longlines,143.1987
2014-12-11,MUS,drifting_longlines,24.8746
2014-12-11,MYS,drifting_longlines,83.8626
2014-12-11,NCL,drifting_longlines,193.156
2014-12-11,NZL,drifting_longlines,24.8191
2014-12-11,NZL,set_longlines,24.1223
2014-12-11,PAN,drifting_longlines,22.2104
2014-12-11,PRT,drifting_longlines,229.0431
2014-12-11,PYF,drifting_longlines,20.1174
2014-12-11,REU,drifting_longlines,24.7896
2014-12-11,RUS,set_longlines,47.1639
2014-12-11,SYC,drifting_longlines,75.476
2014-12-11,THA,drifting_longlines,22.6857
2014-12-11,TWN,drifting_longlines,2565.2902
2014-12-11,UKR,set_longlines,50.1177
2014-12-11,URY,set_longlines,24.3434
2014-12-11,VUT,drifting_longlines,27.0543
2014-12-11,ZAF,drifting_longlines,171.6163
2014-12-11,ZAF,set_longlines,74.2312
2014-12-11,,drifting_longlines,24.8292
2014-12-11,,set_longlines,26.7935
2014-12-12,ARG,set_longlines,47.6452
2014-12-12,AUS,drifting_longlines,209.7564
2014-12-12,AUS,set_longlines,76.8432
2014-12-12,BLZ,drifting_longlines,27.1763
2014-12-12,CHL,set_longlines,168.0729
2014-12-12,CHN,drifting_longlines,1466.6556
2014-12-12,ECU,drifting_longlines,47.56
2014-12-12,ESP,drifting_longlines,1182.2926
2014-12-12,ESP,set_longlines,24.8874
2014-12-12,FJI,drifting_longlines,190.09
2014-12-12,FRA,drifting_longlines,160.5914
2014-12-12,FRA,set_longlines,146.9588
2014-12-12,GBR,drifting_longlines,24.7605
2014-12-12,GBR,set_longlines,23.779
2014-12-12,JPN,drifting_longlines,1818.9469
2014-12-12,KOR,drifting_longlines,1425.1105
2014-12-12,KOR,set_longlines,114.4615
2014-12-12,MUS,drifting_longlines,22.4905
2014-12-12,MYS,drifting_longlines,64.0832
2014-12-12,NCL,drifting_longlines,148.0709
2014-12-12,NZL,drifting_longlines,23.9975
2014-12-12,NZL,set_longlines,23.9855
2014-12-12,OMN,drifting_longlines,9.4652
2014-12-12,PAN,drifting_longlines,25.026
2014-12-12,PRT,drifting_longlines,239.5638
2014-12-12,PYF,drifting_longlines,22.8102
2014-12-12,REU,drifting_longlines,23.159
2014-12-12,RUS,set_longlines,49.0296
2014-12-12,SYC,drifting_longlines,54.1814
2014-12-12,THA,drifting_longlines,29.1231
2014-12-12,TWN,drifting_longlines,2679.7938
2014-12-12,UKR,set_longlines,47.8462
2014-12-12,URY,set_longlines,34.5229
2014-12-12,VUT,drifting_longlines,23.1997
2014-12-12,ZAF,drifting_longlines,168.4781
2014-12-12,ZAF,set_longlines,80.5637
2014-12-12,,drifting_longlines,24.8346
2014-12-12,,set_longlines,21.35
2014-12-13,ARG,set_longlines,47.5382
2014-12-13,AUS,drifting_longlines,234.5251
2014-12-13,AUS,set_longlines,69.9074
2014-12-13,BLZ,drifting_longlines,23.1662
2014-12-13,CHL,set_longlines,168.121
2014-12-13,CHN,drifting_longlines,1435.4513
2014-12-13,ECU,drifting_longlines,47.5497
2014-12-13,ESP,drifting_longlines,1206.7732
2014-12-13,ESP,set_longlines,23.3263
2014-12-13,FJI,drifting_longlines,189.7487
2014-12-13,FRA,drifting_longlines,173.3149
2014-12-13,FRA,set_longlines,177.0959
2014-12-13,GBR,drifting_longlines,23.1618
2014-12-13,GBR,set_longlines,23.7629
2014-12-13,JPN,drifting_longlines,1860.1769
2014-12-13,KOR,drifting_longlines,1457.5519
2014-12-13,KOR,set_longlines,149.7307
2014-12-13,MUS,drifting_longlines,21.4575
2014-12-13,MYS,drifting_longlines,95.9636
2014-12-13,NCL,drifting_longlines,189.0574
2014-12-13,NZL,drifting_longlines,19.4535
2014-12-13,NZL,set_longlines,24.0172
2014-12-13,OMN,drifting_longlines,0.0246
2014-12-13,PAN,drifting_longlines,23.1301
2014-12-13,PRT,drifting_longlines,237.2905
2014-12-13,REU,drifting_longlines,24.7545
2014-12-13,RUS,set_longlines,47.3222
2014-12-13,SYC,drifting_longlines,88.4231
2014-12-13,THA,drifting_longlines,19.5883
2014-12-13,TWN,drifting_longlines,2629.8788
2014-12-13,UKR,set_longlines,48.0184
2014-12-13,URY,set_longlines,36.4173
2014-12-13,VUT,drifting_longlines,24.7828
2014-12-13,ZAF,drifting_longlines,201.6114
2014-12-13,ZAF,set_longlines,71.5429
2014-12-13,,drifting_longlines,23.3467
2014-12-13,,set_longlines,29.9782
2014-12-14,ARG,set_longlines,48.7568
2014-12-14,AUS,drifting_longlines,228.5815
2014-12-14,AUS,set_longlines,44.885
2014-12-14,BLZ,drifting_longlines,23.1787
2014-12-14,CHL,set_longlines,162.9217
2014-12-14,CHN,drifting_longlines,1424.4728
2014-12-14,ECU,drifting_longlines,48.9012
2014-12-14,ESP,drifting_longlines,1234.4985
2014-12-14,ESP,set_longlines,24.9011
2014-12-14,FJI,drifting_longlines,191.8681
2014-12-14,FRA,drifting_longlines,154.1142
