Year,TimePeriodID,Lat,Lon,QuadID,Eff1Type,Effort
1998,1,25,15,2,NO.HOOKS,21898
1998,1,25,15,3,NO.HOOKS,41340
1998,1,25,25,3,NO.HOOKS,2040
1998,1,25,45,3,NO.HOOKS,4600
1998,1,30,0,2,NO.HOOKS,65693
1998,1,30,5,2,NO.HOOKS,116788
1998,1,30,15,2,NO.HOOKS,58394
1998,1,30,35,3,NO.HOOKS,3600
1998,1,30,45,3,NO.HOOKS,1850
1998,1,30,50,3,NO.HOOKS,1600
1998,1,32,17,2,NO.HOOKS,1600
1998,1,34,18,2,NO.HOOKS,1600
1998,1,35,0,3,NO.HOOKS,18248
1998,1,35,5,2,NO.HOOKS,43796
1998,1,35,10,2,NO.HOOKS,105353
1998,1,35,50,3,NO.HOOKS,11200
1998,2,0,0,3,NO.HOOKS,5645
1998,2,0,5,3,NO.HOOKS,101628
1998,2,0,10,3,NO.HOOKS,288957
1998,2,0,15,3,NO.HOOKS,373664
1998,2,0,20,3,NO.HOOKS,398417
1998,2,0,25,3,NO.HOOKS,483424
1998,2,0,30,3,NO.HOOKS,194660
1998,2,0,35,3,NO.HOOKS,9207
1998,2,5,0,2,NO.HOOKS,82651
1998,2,5,0,3,NO.HOOKS,406260
1998,2,5,5,2,NO.HOOKS,99270
1998,2,5,5,3,NO.HOOKS,1138623
1998,2,5,10,3,NO.HOOKS,1515324
1998,2,5,15,3,NO.HOOKS,2415512
1998,2,5,20,3,NO.HOOKS,689790
1998,2,5,25,3,NO.HOOKS,54920
1998,2,5,30,3,NO.HOOKS,22501
1998,2,5,35,3,NO.HOOKS,549
1998,2,10,0,2,NO.HOOKS,71574
1998,2,10,0,3,NO.HOOKS,688831
1998,2,10,5,3,NO.HOOKS,84650
1998,2,10,10,3,NO.HOOKS,28140
1998,2,10,25,3,NO.HOOKS,108029
1998,2,10,30,3,NO.HOOKS,125936
1998,2,10,35,3,NO.HOOKS,143820
1998,2,15,0,2,NO.HOOKS,3092
1998,2,15,0,3,NO.HOOKS,19696
1998,2,15,15,3,NO.HOOKS,57318
1998,2,15,20,3,NO.HOOKS,86322
1998,2,15,25,3,NO.HOOKS,243624
1998,2,15,30,3,NO.HOOKS,19066
1998,2,15,35,3,NO.HOOKS,122472
1998,2,20,10,3,NO.HOOKS,275746
1998,2,20,15,3,NO.HOOKS,549054
1998,2,20,20,3,NO.HOOKS,512036
1998,2,20,25,3,NO.HOOKS,216838
1998,2,20,30,3,NO.HOOKS,408170
1998,2,20,35,3,NO.HOOKS,197980
1998,2,20,40,3,NO.HOOKS,6600
1998,2,25,10,2,NO.HOOKS,21898
1998,2,25,10,3,NO.HOOKS,196022
1998,2,25,15,3,NO.HOOKS,39748
1998,2,25,20,3,NO.HOOKS,240762
1998,2,25,25,3,NO.HOOKS,61578
1998,2,25,30,3,NO.HOOKS,57978
1998,2,25,35,3,NO.HOOKS,24964
1998,2,25,40,3,NO.HOOKS,900
1998,2,25,45,3,NO.HOOKS,900
1998,2,30,0,2,NO.HOOKS,36496
1998,2,30,5,2,NO.HOOKS,167883
1998,2,30,10,2,NO.HOOKS,21898
1998,2,30,15,2,NO.HOOKS,27394
1998,2,30,30,3,NO.HOOKS,3600
1998,2,30,45,3,NO.HOOKS,10400
1998,2,32,17,2,NO.HOOKS,2400
1998,2,35,0,3,NO.HOOKS,127737
1998,2,35,5,3,NO.HOOKS,94891
1998,2,35,10,2,NO.HOOKS,88564
1998,2,35,15,2,NO.HOOKS,2300
1998,2,35,20,3,NO.HOOKS,145956
1998,2,35,50,3,NO.HOOKS,6900
1998,3,0,5,3,NO.HOOKS,49625
1998,3,0,10,3,NO.HOOKS,629127
1998,3,0,15,3,NO.HOOKS,532672
1998,3,0,20,3,NO.HOOKS,367675
1998,3,0,25,3,NO.HOOKS,592642
1998,3,0,30,3,NO.HOOKS,53125
1998,3,0,35,3,NO.HOOKS,62845
1998,3,5,0,3,NO.HOOKS,56786
1998,3,5,5,2,NO.HOOKS,151825
1998,3,5,5,3,NO.HOOKS,178481
1998,3,5,10,3,NO.HOOKS,334498
1998,3,5,15,3,NO.HOOKS,2858332
1998,3,5,20,3,NO.HOOKS,1046513
1998,3,5,25,3,NO.HOOKS,23669
1998,3,5,30,3,NO.HOOKS,99812
1998,3,5,35,3,NO.HOOKS,330
1998,3,10,0,2,NO.HOOKS,10621
1998,3,10,0,3,NO.HOOKS,236127
1998,3,10,5,3,NO.HOOKS,66380
1998,3,10,10,3,NO.HOOKS,113863
1998,3,10,15,3,NO.HOOKS,67626
1998,3,10,20,3,NO.HOOKS,26030
1998,3,15,0,2,NO.HOOKS,11934
1998,3,15,0,3,NO.HOOKS,11457
1998,3,15,5,2,NO.HOOKS,88166
1998,3,15,15,3,NO.HOOKS,72924
1998,3,15,25,3,NO.HOOKS,2000
1998,3,15,30,3,NO.HOOKS,2200
1998,3,15,35,3,NO.HOOKS,553462
1998,3,20,0,2,NO.HOOKS,15594
1998,3,20,5,2,NO.HOOKS,50680
1998,3,20,10,3,NO.HOOKS,443158
1998,3,20,15,3,NO.HOOKS,497872
1998,3,20,20,3,NO.HOOKS,425956
1998,3,20,25,3,NO.HOOKS,516890
1998,3,20,30,3,NO.HOOKS,8800
1998,3,20,40,3,NO.HOOKS,1000
1998,3,25,5,2,NO.HOOKS,3938
1998,3,25,10,2,NO.HOOKS,4084
1998,3,25,15,2,NO.HOOKS,58394
1998,3,25,25,3,NO.HOOKS,244878
1998,3,25,30,3,NO.HOOKS,71828
1998,3,25,35,3,NO.HOOKS,125074
1998,3,25,40,3,NO.HOOKS,149044
1998,3,25,45,3,NO.HOOKS,900
1998,3,30,5,2,NO.HOOKS,145985
1998,3,30,10,2,NO.HOOKS,18291
1998,3,30,10,3,NO.HOOKS,7094
1998,3,30,15,2,NO.HOOKS,7192
1998,3,30,35,3,NO.HOOKS,1100
1998,3,30,40,3,NO.HOOKS,29638
1998,3,30,45,3,NO.HOOKS,15800
1998,3,30,50,3,NO.HOOKS,7400
1998,3,35,0,2,NO.HOOKS,102920
1998,3,35,0,3,NO.HOOKS,188078
1998,3,35,5,2,NO.HOOKS,254745
1998,3,35,5,3,NO.HOOKS,64720
1998,3,35,10,2,NO.HOOKS,29197
1998,3,35,15,2,NO.HOOKS,102000
1998,3,35,15,3,NO.HOOKS,9732
1998,3,35,18,2,NO.HOOKS,9175
1998,3,35,20,3,NO.HOOKS,203893
1998,3,35,40,3,NO.HOOKS,63066
1998,3,35,45,3,NO.HOOKS,150073
1998,3,35,50,3,NO.HOOKS,426946
1998,3,40,40,3,NO.HOOKS,7007
1998,3,40,45,3,NO.HOOKS,17032
1998,4,0,0,2,NO.HOOKS,48662
1998,4,0,0,3,NO.HOOKS,6083
1998,4,0,10,3,NO.HOOKS,295134
1998,4,0,15,3,NO.HOOKS,799548
1998,4,0,20,3,NO.HOOKS,624405
1998,4,0,25,3,NO.HOOKS,766876
1998,4,0,30,3,NO.HOOKS,76748
1998,4,0,35,3,NO.HOOKS,50612
1998,4,5,0,2,NO.HOOKS,39124
1998,4,5,0,3,NO.HOOKS,13285
1998,4,5,5,2,NO.HOOKS,66910
1998,4,5,5,3,NO.HOOKS,21578
1998,4,5,10,3,NO.HOOKS,126729
1998,4,5,15,3,NO.HOOKS,1923692
1998,4,5,20,3,NO.HOOKS,366762
1998,4,5,25,3,NO.HOOKS,2400
1998,4,5,30,3,NO.HOOKS,39692
1998,4,5,35,3,NO.HOOKS,339
1998,4,10,0,2,NO.HOOKS,26423
1998,4,10,0,3,NO.HOOKS,165937
1998,4,10,5,3,NO.HOOKS,72555
1998,4,10,15,3,NO.HOOKS,20550
1998,4,10,35,3,NO.HOOKS,37056
1998,4,15,0,2,NO.HOOKS,36990
1998,4,15,5,2,NO.HOOKS,124190
1998,4,15,15,3,NO.HOOKS,65760
1998,4,15,35,3,NO.HOOKS,477139
1998,4,20,0,2,NO.HOOKS,8220
1998,4,20,5,2,NO.HOOKS,150919
1998,4,20,20,3,NO.HOOKS,1577694
1998,4,20,25,3,NO.HOOKS,3000
1998,4,20,35,3,NO.HOOKS,22084
1998,4,25,0,2,NO.HOOKS,318744
1998,4,25,0,3,NO.HOOKS,3946
1998,4,25,5,2,NO.HOOKS,320905
1998,4,25,10,2,NO.HOOKS,36990
1998,4,25,15,2,NO.HOOKS,43796
1998,4,25,35,3,NO.HOOKS,208728
1998,4,25,40,3,NO.HOOKS,105326
1998,4,25,45,3,NO.HOOKS,1000
1998,4,30,0,2,NO.HOOKS,60787
1998,4,30,0,3,NO.HOOKS,30250
1998,4,30,5,2,NO.HOOKS,31565
1998,4,30,10,2,NO.HOOKS,59184
1998,4,30,10,3,NO.HOOKS,68555
1998,4,30,15,2,NO.HOOKS,37713
1998,4,30,35,3,NO.HOOKS,28888
1998,4,30,45,3,NO.HOOKS,23121
1998,4,35,0,2,NO.HOOKS,125399
1998,4,35,0,3,NO.HOOKS,9732
1998,4,35,5,2,NO.HOOKS,365450
1998,4,35,5,3,NO.HOOKS,158151
1998,4,35,10,2,NO.HOOKS,37956
1998,4,35,15,2,NO.HOOKS,183188
1998,4,35,35,3,NO.HOOKS,180584
1998,4,35,40,3,NO.HOOKS,824056
1998,4,35,45,3,NO.HOOKS,497933
1998,4,35,50,3,NO.HOOKS,151506
1998,4,40,5,2,NO.HOOKS,22373
1998,4,40,10,2,NO.HOOKS,11817
1998,4,40,15,2,NO.HOOKS,12600
1998,4,40,35,3,NO.HOOKS,8321
1998,4,40,40,3,NO.HOOKS,8321
1998,5,0,0,2,NO.HOOKS,12165
1998,5,0,0,3,NO.HOOKS,58018
1998,5,0,5,3,NO.HOOKS,255761
1998,5,0,10,3,NO.HOOKS,389079
1998,5,0,15,3,NO.HOOKS,560601
1998,5,0,20,3,NO.HOOKS,442650
1998,5,0,25,3,NO.HOOKS,203490
1998,5,0,30,3,NO.HOOKS,62186
1998,5,0,35,3,NO.HOOKS,30920
1998,5,5,0,2,NO.HOOKS,463367
1998,5,5,0,3,NO.HOOKS,447433
1998,5,5,5,2,NO.HOOKS,174115
1998,5,5,5,3,NO.HOOKS,320884
1998,5,5,10,3,NO.HOOKS,274464
1998,5,5,15,3,NO.HOOKS,949569
1998,5,5,20,3,NO.HOOKS,889073
1998,5,5,25,3,NO.HOOKS,159129
1998,5,5,30,3,NO.HOOKS,1200
1998,5,5,35,3,NO.HOOKS,700
1998,5,10,0,3,NO.HOOKS,16399
1998,5,10,5,2,NO.HOOKS,39734
1998,5,10,5,3,NO.HOOKS,8019
1998,5,15,0,3,NO.HOOKS,6204
1998,5,15,5,2,NO.HOOKS,47655
1998,5,15,10,2,NO.HOOKS,3142
1998,5,15,25,3,NO.HOOKS,12000
1998,5,15,30,3,NO.HOOKS,70086
1998,5,20,5,2,NO.HOOKS,12568
1998,5,20,25,3,NO.HOOKS,4000
1998,5,25,0,2,NO.HOOKS,86244
1998,5,25,5,2,NO.HOOKS,257764
1998,5,25,10,2,NO.HOOKS,56658
1998,5,25,15,2,NO.HOOKS,29197
1998,5,25,25,3,NO.HOOKS,287118
1998,5,25,40,3,NO.HOOKS,37436
1998,5,25,45,3,NO.HOOKS,2300
1998,5,30,0,2,NO.HOOKS,2946
1998,5,30,5,2,NO.HOOKS,155036
1998,5,30,10,2,NO.HOOKS,153555
1998,5,30,15,2,NO.HOOKS,65693
1998,5,30,40,3,NO.HOOKS,11921
1998,5,30,45,3,NO.HOOKS,88300
1998,5,30,50,3,NO.HOOKS,11000
1998,5,33,17,2,NO.HOOKS,1000
1998,5,35,0,2,NO.HOOKS,65693
1998,5,35,5,2,NO.HOOKS,680779
1998,5,35,5,3,NO.HOOKS,160375
1998,5,35,10,2,NO.HOOKS,107189
1998,5,35,10,3,NO.HOOKS,18248
1998,5,35,15,2,NO.HOOKS,74506
1998,5,35,35,3,NO.HOOKS,59270
1998,5,35,40,3,NO.HOOKS,1196369
1998,5,35,45,3,NO.HOOKS,633332
1998,5,35,50,3,NO.HOOKS,238939
1998,5,40,0,2,NO.HOOKS,1447802
1998,5,40,0,3,NO.HOOKS,408040
1998,5,40,5,2,NO.HOOKS,1276252
1998,5,40,5,3,NO.HOOKS,31177
1998,5,40,10,2,NO.HOOKS,1000981
1998,5,40,15,2,NO.HOOKS,82876
1998,5,40,15,3,NO.HOOKS,6102
1998,5,45,10,2,NO.HOOKS,24327
1998,5,45,15,2,NO.HOOKS,43470
1998,6,0,0,2,NO.HOOKS,177365
1998,6,0,0,3,NO.HOOKS,301044
1998,6,0,5,3,NO.HOOKS,514819
1998,6,0,10,3,NO.HOOKS,305484
1998,6,0,15,3,NO.HOOKS,571732
1998,6,0,20,3,NO.HOOKS,71472
1998,6,0,25,3,NO.HOOKS,1490
1998,6,0,30,3,NO.HOOKS,25660
1998,6,0,35,3,NO.HOOKS,29570
1998,6,0,40,3,NO.HOOKS,4470
1998,6,5,0,2,NO.HOOKS,118069
1998,6,5,0,3,NO.HOOKS,212438
1998,6,5,5,2,NO.HOOKS,216139
1998,6,5,5,3,NO.HOOKS,369542
1998,6,5,10,2,NO.HOOKS,164234
1998,6,5,10,3,NO.HOOKS,361078
1998,6,5,15,3,NO.HOOKS,752194
1998,6,5,20,3,NO.HOOKS,913046
1998,6,5,25,3,NO.HOOKS,52168
1998,6,10,0,2,NO.HOOKS,119331
1998,6,10,0,3,NO.HOOKS,102497
1998,6,10,5,2,NO.HOOKS,24904
1998,6,10,5,3,NO.HOOKS,300246
1998,6,10,10,3,NO.HOOKS,54888
1998,6,10,15,3,NO.HOOKS,53375
1998,6,10,30,3,NO.HOOKS,85100
1998,6,15,0,2,NO.HOOKS,6870
1998,6,15,5,2,NO.HOOKS,146299
1998,6,15,10,2,NO.HOOKS,215388
1998,6,15,25,3,NO.HOOKS,66760
1998,6,15,30,3,NO.HOOKS,161080
1998,6,15,35,3,NO.HOOKS,2700
1998,6,20,5,2,NO.HOOKS,48090
1998,6,20,25,3,NO.HOOKS,2420
1998,6,20,30,3,NO.HOOKS,5000
1998,6,25,5,2,NO.HOOKS,199003
1998,6,25,10,2,NO.HOOKS,115336
1998,6,25,40,3,NO.HOOKS,1000
1998,6,25,45,3,NO.HOOKS,17300
1998,6,30,0,2,NO.HOOKS,6492
1998,6,30,0,3,NO.HOOKS,87591
1998,6,30,5,2,NO.HOOKS,277428
1998,6,30,10,2,NO.HOOKS,214885
1998,6,30,10,3,NO.HOOKS,18248
1998,6,30,15,2,NO.HOOKS,202605
1998,6,30,30,3,NO.HOOKS,7440
1998,6,30,40,3,NO.HOOKS,2900
1998,6,30,45,3,NO.HOOKS,474179
1998,6,30,50,3,NO.HOOKS,6200
1998,6,35,0,2,NO.HOOKS,248175
1998,6,35,0,3,NO.HOOKS,29197
1998,6,35,5,2,NO.HOOKS,218978
1998,6,35,5,3,NO.HOOKS,181106
1998,6,35,10,2,NO.HOOKS,36496
1998,6,35,10,3,NO.HOOKS,169208
1998,6,35,15,2,NO.HOOKS,45278
1998,6,35,40,3,NO.HOOKS,165742
1998,6,35,45,3,NO.HOOKS,1602309
1998,6,35,50,3,NO.HOOKS,268073
1998,6,40,0,2,NO.HOOKS,432446
1998,6,40,0,3,NO.HOOKS,381519
1998,6,40,5,2,NO.HOOKS,358204
1998,6,40,5,3,NO.HOOKS,41626
1998,6,40,10,2,NO.HOOKS,815473
1998,6,40,15,2,NO.HOOKS,429495
1998,6,45,10,2,NO.HOOKS,13994
1998,6,45,15,2,NO.HOOKS,20682
1998,6,45,45,3,NO.HOOKS,8321
1998,7,0,0,2,NO.HOOKS,268269
1998,7,0,0,3,NO.HOOKS,493914
1998,7,0,5,2,NO.HOOKS,88580
1998,7,0,5,3,NO.HOOKS,484976
1998,7,0,10,3,NO.HOOKS,356031
1998,7,0,15,3,NO.HOOKS,124088
1998,7,0,20,3,NO.HOOKS,153285
1998,7,0,25,3,NO.HOOKS,29197
1998,7,0,30,3,NO.HOOKS,15020
1998,7,0,35,3,NO.HOOKS,9600
1998,7,5,0,2,NO.HOOKS,204868
1998,7,5,0,3,NO.HOOKS,121254
1998,7,5,5,2,NO.HOOKS,518270
1998,7,5,5,3,NO.HOOKS,153285
1998,7,5,10,2,NO.HOOKS,254784
1998,7,5,10,3,NO.HOOKS,130900
1998,7,5,15,3,NO.HOOKS,203893
1998,7,5,20,3,NO.HOOKS,256177
1998,7,5,25,3,NO.HOOKS,4962
1998,7,5,30,3,NO.HOOKS,22259
1998,7,10,0,2,NO.HOOKS,127284
1998,7,10,0,3,NO.HOOKS,186252
1998,7,10,5,2,NO.HOOKS,362373
1998,7,10,5,3,NO.HOOKS,48408
1998,7,10,10,2,NO.HOOKS,156036
1998,7,10,15,3,NO.HOOKS,5854
1998,7,10,20,3,NO.HOOKS,17956
1998,7,10,25,3,NO.HOOKS,7600
1998,7,10,30,3,NO.HOOKS,3800
1998,7,15,0,2,NO.HOOKS,11353
1998,7,15,5,2,NO.HOOKS,94584
1998,7,15,10,2,NO.HOOKS,353444
1998,7,15,25,3,NO.HOOKS,72400
1998,7,15,30,3,NO.HOOKS,235200
1998,7,20,5,2,NO.HOOKS,62131
1998,7,20,30,3,NO.HOOKS,57800
1998,7,20,35,3,NO.HOOKS,3800
1998,7,25,5,2,NO.HOOKS,287583
1998,7,25,10,2,NO.HOOKS,165768
1998,7,25,35,3,NO.HOOKS,142787
1998,7,25,45,3,NO.HOOKS,30280
1998,7,30,0,2,NO.HOOKS,136253
1998,7,30,0,3,NO.HOOKS,120438
1998,7,30,5,2,NO.HOOKS,21898
1998,7,30,10,2,NO.HOOKS,51095
1998,7,30,15,2,NO.HOOKS,109489
1998,7,30,45,3,NO.HOOKS,703748
1998,7,30,50,3,NO.HOOKS,237668
1998,7,35,0,2,NO.HOOKS,109489
1998,7,35,0,3,NO.HOOKS,248175
1998,7,35,5,2,NO.HOOKS,211679
1998,7,35,5,3,NO.HOOKS,43338
1998,7,35,10,2,NO.HOOKS,87591
1998,7,35,15,2,NO.HOOKS,87023
1998,7,35,40,3,NO.HOOKS,269870
1998,7,35,45,3,NO.HOOKS,1366177
1998,7,35,50,3,NO.HOOKS,269022
1998,7,40,0,2,NO.HOOKS,48390
1998,7,40,0,3,NO.HOOKS,209238
1998,7,40,5,2,NO.HOOKS,8029
1998,7,40,5,3,NO.HOOKS,78301
1998,7,40,10,2,NO.HOOKS,57712
1998,7,40,15,2,NO.HOOKS,41176
1998,8,0,0,2,NO.HOOKS,531644
1998,8,0,0,3,NO.HOOKS,232520
1998,8,0,5,2,NO.HOOKS,83490
1998,8,0,5,3,NO.HOOKS,197993
1998,8,0,10,3,NO.HOOKS,153893
1998,8,0,15,3,NO.HOOKS,76287
1998,8,0,20,3,NO.HOOKS,910831
1998,8,0,25,3,NO.HOOKS,459732
1998,8,0,30,3,NO.HOOKS,8681
1998,8,0,35,3,NO.HOOKS,17940
1998,8,5,0,2,NO.HOOKS,115572
1998,8,5,5,2,NO.HOOKS,107962
1998,8,5,5,3,NO.HOOKS,34063
1998,8,5,10,2,NO.HOOKS,42579
1998,8,5,10,3,NO.HOOKS,138147
1998,8,5,15,3,NO.HOOKS,420316
1998,8,5,20,3,NO.HOOKS,65136
1998,8,5,25,3,NO.HOOKS,3400
1998,8,5,30,3,NO.HOOKS,22546
1998,8,10,0,2,NO.HOOKS,179562
1998,8,10,0,3,NO.HOOKS,51514
1998,8,10,5,2,NO.HOOKS,193380
1998,8,10,5,3,NO.HOOKS,46057
1998,8,10,10,2,NO.HOOKS,142628
1998,8,10,30,3,NO.HOOKS,9900
1998,8,15,0,2,NO.HOOKS,4026
1998,8,15,5,2,NO.HOOKS,98441
1998,8,15,10,2,NO.HOOKS,433855
1998,8,15,30,3,NO.HOOKS,29200
1998,8,15,35,3,NO.HOOKS,2200
1998,8,20,0,2,NO.HOOKS,41363
1998,8,25,0,2,NO.HOOKS,58394
1998,8,25,5,2,NO.HOOKS,344869
1998,8,25,10,2,NO.HOOKS,69755
1998,8,25,25,3,NO.HOOKS,256518
1998,8,25,35,3,NO.HOOKS,176987
1998,8,25,40,3,NO.HOOKS,97818
1998,8,25,45,3,NO.HOOKS,21120
1998,8,30,0,3,NO.HOOKS,136253
1998,8,30,10,2,NO.HOOKS,36496
1998,8,30,15,2,NO.HOOKS,179083
1998,8,30,40,3,NO.HOOKS,7440
1998,8,30,45,3,NO.HOOKS,381114
1998,8,30,50,3,NO.HOOKS,407516
1998,8,35,0,2,NO.HOOKS,94891
1998,8,35,0,3,NO.HOOKS,291971
1998,8,35,5,2,NO.HOOKS,102190
1998,8,35,5,3,NO.HOOKS,138686
1998,8,35,10,2,NO.HOOKS,36496
1998,8,35,10,3,NO.HOOKS,14599
1998,8,35,15,2,NO.HOOKS,785707
1998,8,35,35,3,NO.HOOKS,8321
1998,8,35,40,3,NO.HOOKS,52555
1998,8,35,45,3,NO.HOOKS,1254161
1998,8,35,50,3,NO.HOOKS,195722
1998,8,40,0,2,NO.HOOKS,19535
1998,8,40,0,3,NO.HOOKS,24972
1998,8,40,5,2,NO.HOOKS,3880
1998,8,40,5,3,NO.HOOKS,7734
1998,9,0,0,2,NO.HOOKS,265448
1998,9,0,0,3,NO.HOOKS,206944
1998,9,0,5,2,NO.HOOKS,122708
1998,9,0,5,3,NO.HOOKS,382568
1998,9,0,10,3,NO.HOOKS,116667
1998,9,0,15,3,NO.HOOKS,56934
1998,9,0,20,3,NO.HOOKS,2225730
1998,9,0,25,3,NO.HOOKS,895822
1998,9,0,30,3,NO.HOOKS,45590
1998,9,0,35,3,NO.HOOKS,4500
1998,9,0,45,3,NO.HOOKS,3600
1998,9,5,0,2,NO.HOOKS,14062
1998,9,5,0,3,NO.HOOKS,88564
1998,9,5,5,2,NO.HOOKS,50176
1998,9,5,10,2,NO.HOOKS,219649
1998,9,5,10,3,NO.HOOKS,174088
1998,9,5,15,3,NO.HOOKS,375426
1998,9,5,20,3,NO.HOOKS,600122
1998,9,5,25,3,NO.HOOKS,62165
1998,9,5,30,3,NO.HOOKS,20128
1998,9,5,35,3,NO.HOOKS,7100
1998,9,10,0,3,NO.HOOKS,95377
1998,9,10,5,2,NO.HOOKS,288334
1998,9,10,10,2,NO.HOOKS,338670
1998,9,15,0,2,NO.HOOKS,83942
1998,9,15,5,2,NO.HOOKS,204557
1998,9,15,10,2,NO.HOOKS,264224
1998,9,15,35,3,NO.HOOKS,39840
1998,9,20,0,2,NO.HOOKS,99802
1998,9,20,5,2,NO.HOOKS,11378
1998,9,20,5,3,NO.HOOKS,19465
1998,9,20,10,3,NO.HOOKS,9732
1998,9,20,35,3,NO.HOOKS,6813
1998,9,20,40,3,NO.HOOKS,2400
1998,9,25,0,2,NO.HOOKS,49659
1998,9,25,0,3,NO.HOOKS,175182
1998,9,25,5,2,NO.HOOKS,28274
1998,9,25,10,2,NO.HOOKS,3402
1998,9,25,15,2,NO.HOOKS,3402
1998,9,25,40,3,NO.HOOKS,164090
1998,9,25,45,3,NO.HOOKS,435356
1998,9,30,0,2,NO.HOOKS,10534
1998,9,30,0,3,NO.HOOKS,48662
1998,9,30,10,2,NO.HOOKS,20412
1998,9,30,15,2,NO.HOOKS,173285
1998,9,30,45,3,NO.HOOKS,287680
1998,9,30,50,3,NO.HOOKS,53668
1998,9,34,17,2,NO.HOOKS,750
1998,9,34,18,2,NO.HOOKS,825
1998,9,35,0,2,NO.HOOKS,102190
1998,9,35,0,3,NO.HOOKS,109489
1998,9,35,5,2,NO.HOOKS,138686
1998,9,35,5,3,NO.HOOKS,204380
1998,9,35,10,3,NO.HOOKS,36496
1998,9,35,15,2,NO.HOOKS,906911
1998,9,35,18,2,NO.HOOKS,1500
1998,9,35,19,2,NO.HOOKS,500
1998,9,35,45,3,NO.HOOKS,263909
1998,9,35,50,3,NO.HOOKS,419524
1998,10,0,0,2,NO.HOOKS,517356
1998,10,0,0,3,NO.HOOKS,807361
1998,10,0,5,2,NO.HOOKS,71003
1998,10,0,5,3,NO.HOOKS,1127217
1998,10,0,10,3,NO.HOOKS,655776
1998,10,0,15,3,NO.HOOKS,94602
1998,10,0,20,3,NO.HOOKS,1381320
1998,10,0,25,3,NO.HOOKS,465432
1998,10,0,30,3,NO.HOOKS,106661
1998,10,0,35,3,NO.HOOKS,30045
1998,10,5,0,2,NO.HOOKS,194203
1998,10,5,5,2,NO.HOOKS,265145
1998,10,5,10,2,NO.HOOKS,223625
1998,10,5,10,3,NO.HOOKS,178710
1998,10,5,15,3,NO.HOOKS,866448
1998,10,5,20,3,NO.HOOKS,949713
1998,10,5,25,3,NO.HOOKS,230657
1998,10,5,30,3,NO.HOOKS,359722
1998,10,10,0,2,NO.HOOKS,177530
1998,10,10,0,3,NO.HOOKS,24910
1998,10,10,5,2,NO.HOOKS,364290
1998,10,10,5,3,NO.HOOKS,80274
1998,10,10,10,2,NO.HOOKS,420954
1998,10,10,20,3,NO.HOOKS,27251
1998,10,10,25,3,NO.HOOKS,9732
1998,10,10,30,3,NO.HOOKS,292963
1998,10,10,35,3,NO.HOOKS,155644
1998,10,15,0,2,NO.HOOKS,559313
1998,10,15,5,2,NO.HOOKS,537984
1998,10,15,10,2,NO.HOOKS,83345
1998,10,15,15,3,NO.HOOKS,58394
1998,10,15,30,3,NO.HOOKS,7200
1998,10,15,35,3,NO.HOOKS,171360
1998,10,20,0,2,NO.HOOKS,59752
1998,10,20,5,2,NO.HOOKS,63448
1998,10,20,10,2,NO.HOOKS,6070
1998,10,20,10,3,NO.HOOKS,48662
1998,10,20,25,3,NO.HOOKS,26940
1998,10,20,30,3,NO.HOOKS,10321
1998,10,20,35,3,NO.HOOKS,123778
1998,10,20,45,3,NO.HOOKS,2000
1998,10,25,0,2,NO.HOOKS,19299
1998,10,25,5,2,NO.HOOKS,18209
1998,10,25,10,2,NO.HOOKS,26383
1998,10,25,25,3,NO.HOOKS,71800
1998,10,25,30,3,NO.HOOKS,21320
1998,10,25,35,3,NO.HOOKS,104481
1998,10,25,40,3,NO.HOOKS,480778
1998,10,25,45,3,NO.HOOKS,7449
1998,10,30,10,2,NO.HOOKS,34436
1998,10,30,15,2,NO.HOOKS,506458
1998,10,30,35,3,NO.HOOKS,3840
1998,10,30,40,3,NO.HOOKS,4999
1998,10,30,45,3,NO.HOOKS,950
1998,10,30,50,3,NO.HOOKS,3800
1998,10,33,16,2,NO.HOOKS,500
1998,10,34,17,2,NO.HOOKS,4875
1998,10,34,18,2,NO.HOOKS,1500
1998,10,35,5,2,NO.HOOKS,21898
1998,10,35,10,2,NO.HOOKS,7299
1998,10,35,15,2,NO.HOOKS,201615
1998,10,35,18,2,NO.HOOKS,15950
1998,10,35,19,2,NO.HOOKS,6100
1998,10,35,35,3,NO.HOOKS,8273
1998,10,35,45,3,NO.HOOKS,13360
1998,10,35,50,3,NO.HOOKS,60720
1998,10,36,18,2,NO.HOOKS,1500
1998,10,36,19,2,NO.HOOKS,4800
1998,11,0,0,2,NO.HOOKS,763922
1998,11,0,0,3,NO.HOOKS,716621
1998,11,0,5,2,NO.HOOKS,47494
1998,11,0,5,3,NO.HOOKS,1168099
1998,11,0,10,3,NO.HOOKS,741535
1998,11,0,15,3,NO.HOOKS,172136
1998,11,0,20,3,NO.HOOKS,398905
1998,11,0,25,3,NO.HOOKS,471826
1998,11,0,30,3,NO.HOOKS,308814
1998,11,0,35,3,NO.HOOKS,31070
1998,11,5,0,2,NO.HOOKS,117857
1998,11,5,0,3,NO.HOOKS,25648
1998,11,5,5,2,NO.HOOKS,218303
1998,11,5,5,3,NO.HOOKS,134666
1998,11,5,10,2,NO.HOOKS,229112
1998,11,5,10,3,NO.HOOKS,178115
1998,11,5,15,3,NO.HOOKS,1605775
1998,11,5,20,3,NO.HOOKS,1105231
1998,11,5,25,3,NO.HOOKS,427346
